Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROAS,,,Stage,Values
A3317,Data Analytics Course,163,3978,$232.70,25,9,4.60%,"$1,380.00",2024-11-08,Hyderabad,Desktop,Data Analytics Online,5.930382467,,,,
A3318,Data Analytics Course,155,5105,$239.11,20,5,3.20%,"$1,009.00",2024-11-05,Hyderabad,Mobile,Analytics For Data,4.219815148,,,,
A3319,Data Analytics Course,194,3559,$205.78,15,9,4.60%,"$1,765.00",2024-11-03,Hyderabad,Desktop,Online Data Analytic,8.577121197,,,,
A3320,Data Analytics Course,165,3005,$239.14,23,6,3.60%,"$1,989.00",2024-11-27,Hyderabad,Tablet,Learn Data Analytics,8.317303671,,,,
A3321,Data Analytics Course,135,4740,$235.55,24,4,3.00%,"$1,715.00",2024-11-07,Hyderabad,Desktop,Analytics For Data,7.280832095,,,,
A3322,Data Analytics Course,87,4379,$209.25,29,10,11.49%,"$1,348.00",2024-11-05,Hyderabad,Desktop,Learn Data Analytics,6.442054958,,,,
A3323,Data Analytics Course,164,4151,$219.97,30,9,5.50%,"$1,533.00",2024-11-25,Hyderabad,Desktop,Online Data Analytic,#VALUE!,,,,
A3324,Data Analytics Course,0,3185,$217.33,21,3,0.00%,"$1,533.00",2024-11-15,Hyderabad,Mobile,Data Analytics Training,#VALUE!,,,,
A3325,Data Analytics Course,84,5652,$191.93,30,8,9.50%,"$1,729.00",2024-11-13,Hyderabad,Mobile,Data Analytics Online,9.00849268,,,,
A3326,Data Analytics Course,158,4819,$185.34,17,9,5.70%,"$1,066.00",2024-11-24,Hyderabad,Mobile,Data Analytics Training,5.751591669,,,,
A3327,Data Analytics Course,90,4472,$237.16,28,10,5.90%,"$1,629.00",2024-11-13,Hyderabad,Mobile,Learn Data Analytics,6.86878057,,,,
A3328,Data Analytics Course,197,3186,$194.44,19,6,3.00%,"$1,857.00",2024-11-14,Hyderabad,Tablet,Data Analytics Course,9.550504012,,,,
A3329,Data Analytics Course,133,4241,$197.26,25,9,6.80%,"$1,325.00",2024-11-26,Hyderabad,Tablet,Data Analytics Training,6.717023218,,,,
A3330,Data Analytics Course,149,5035,$234.52,28,5,3.40%,"$1,304.00",2024-11-04,Hyderabad,Desktop,Online Data Analytic,5.560293365,,,,
A3331,Data Analytics Course,197,5686,$239.76,27,9,5.60%,"$1,462.00",2024-11-17,Hyderabad,Desktop,Data Analytics Online,6.097764431,,,,
A3332,Data Analytics Course,157,4062,$223.72,24,8,5.10%,"$1,533.00",2024-11-25,Hyderabad,Tablet,Data Analytics Online,#VALUE!,,,,
A3333,Data Analytics Course,102,3113,$202.77,22,7,6.90%,"$1,997.00",2024-11-06,Hyderabad,Desktop,Online Data Analytic,9.848596932,,,,
A3334,Data Analytics Course,175,3958,$193.52,23,8,4.60%,"$1,064.00",2024-11-04,Hyderabad,Mobile,Data Analytics Course,5.498139727,,,,
A3335,Data Analytics Course,101,3317,"$11,709.94",23,4,4.00%,"$1,716.00",2024-11-10,Hyderabad,Desktop,Data Analytics Course,0.1465421684,,,,
A3336,Data Analytics Course,127,4226,$184.46,10,9,7.10%,"$1,427.00",2024-11-08,Hyderabad,Desktop,Data Analytics Course,7.736094546,,,,
A3337,Data Analytics Course,148,3469,$212.07,14,9,6.08%,"$1,898.00",2024-11-30,Hyderabad,Tablet,Data Analytics Online,8.949875041,,,,
A3338,Data Analytics Course,181,3859,$246.36,22,9,5.60%,"$1,769.00",2024-11-01,Hyderabad,Mobile,Online Data Analytic,7.18054879,,,,
A3339,Data Analytics Course,140,3389,$183.33,28,6,4.30%,"$1,385.00",2024-11-08,Hyderabad,Mobile,Online Data Analytic,7.554682812,,,,
A3340,Data Analytics Course,146,5075,"$16,927.24",13,9,5.60%,"$1,353.00",2024-11-26,Hyderabad,Tablet,Analytics For Data,0.07993033714,,,,
A3341,Data Analytics Course,148,3269,$191.73,18,9,6.10%,"$1,396.00",2024-11-10,Hyderabad,Mobile,Learn Data Analytics,7.281072341,,,,
A3342,Data Analytics Course,101,4814,$191.43,17,7,6.90%,"$1,112.00",2024-11-20,Hyderabad,Desktop,Learn Data Analytics,5.808911874,,,,
A3343,Data Analytics Course,179,5145,$223.04,29,9,5.00%,"$1,002.00",2024-11-08,Hyderabad,Mobile,Data Analytics Training,4.492467719,,,,
A3344,Data Analytics Course,151,4107,$183.81,21,10,6.60%,"$1,872.00",2024-11-11,Hyderabad,Desktop,Data Analytics Course,10.18442957,,,,
A3345,Data Analytics Course,195,3221,$185.08,19,10,4.20%,"$1,905.00",2024-11-26,Hyderabad,Tablet,Data Analytics Course,10.29284634,,,,
A3346,Data Analytics Course,169,4846,$230.53,15,8,4.73%,"$1,103.00",2024-11-04,Hyderabad,Mobile,Data Analytics Training,4.78462673,,,,
A3347,Data Analytics Course,161,3160,$229.71,17,3,1.90%,"$1,817.00",2024-11-01,Hyderabad,Mobile,Data Analytics Training,7.909973445,,,,
A3348,Data Analytics Course,156,5095,$214.32,30,9,5.77%,"$1,444.00",2024-11-27,Hyderabad,Mobile,Data Analytics Online,6.737588652,,,,
A3349,Data Analytics Course,148,3957,"$17,159.12",20,10,6.80%,"$1,288.00",2024-11-10,Hyderabad,Tablet,Data Analytics Online,0.0750621244,,,,
A3350,Data Analytics Course,126,4920,$182.36,27,5,4.00%,"$1,933.00",2024-11-04,Hyderabad,Tablet,Data Analytics Online,10.59991226,,,,
A3351,Data Analytics Course,189,3588,$191.74,22,9,4.76%,"$1,893.00",2024-11-25,Hyderabad,Desktop,Data Analytics Course,9.872744341,,,,
A3352,Data Analytics Course,119,4927,$223.35,16,3,2.52%,"$1,377.00",2024-11-14,Hyderabad,Mobile,Data Analytics Training,6.165211551,,,,
A3353,Data Analytics Course,0,5453,$200.54,30,5,3.20%,"$1,533.00",2024-11-01,Hyderabad,Desktop,Analytics For Data,#VALUE!,,,,
A3354,Data Analytics Course,127,5742,$233.98,13,4,3.10%,"$1,743.00",2024-11-12,Hyderabad,Tablet,Data Analytics Course,7.449354646,,,,
A3355,Data Analytics Course,106,4474,$181.48,17,10,9.40%,"$1,189.00",2024-11-20,Hyderabad,Tablet,Analytics For Data,6.551686136,,,,
A3356,Data Analytics Course,119,4322,$183.00,24,5,4.20%,"$1,108.00",2024-11-06,Hyderabad,Mobile,Data Analytics Online,6.054644809,,,,
A3357,Data Analytics Course,81,4144,$180.01,18,3,3.70%,"$1,648.00",2024-11-20,Hyderabad,Mobile,Data Analytics Online,9.155046942,,,,
A3358,Data Analytics Course,152,5007,$208.84,19,10,6.60%,"$1,628.00",2024-11-24,Hyderabad,Mobile,Online Data Analytic,7.795441486,,,,
A3359,Data Analytics Course,153,5388,$219.93,16,4,2.60%,"$1,602.00",2024-11-11,Hyderabad,Tablet,Data Analytics Course,7.284135861,,,,
A3360,Data Analytics Course,120,4229,$244.13,20,9,7.50%,"$1,380.00",2024-11-12,Hyderabad,Desktop,Data Analytics Course,5.652726007,,,,
A3361,Data Analytics Course,167,5140,$228.32,28,9,5.10%,"$1,056.00",2024-11-08,Hyderabad,Mobile,Data Analytics Online,4.625087596,,,,
A3362,Data Analytics Course,116,5001,$186.67,17,5,4.30%,"$1,340.00",2024-11-07,Hyderabad,Desktop,Analytics For Data,7.178443242,,,,
A3363,Data Analytics Course,93,3802,$215.52,22,7,3.40%,"$1,513.00",2024-11-23,Hyderabad,Mobile,Online Data Analytic,7.020230141,,,,
A3364,Data Analytics Course,159,5584,$249.46,18,8,5.00%,"$1,176.00",2024-11-09,Hyderabad,Desktop,Analytics For Data,4.714182634,,,,
A3365,Data Analytics Course,146,5105,$224.77,12,7,3.80%,"$1,440.00",2024-11-05,Hyderabad,Mobile,Analytics For Data,6.406548917,,,,
A3366,Data Analytics Course,136,5714,$190.30,19,8,5.90%,"$1,694.00",2024-11-30,Hyderabad,Desktop,Data Analytics Training,8.901734104,,,,
A3367,Data Analytics Course,159,5025,$208.68,16,4,5.10%,"$1,779.00",2024-11-21,Hyderabad,Mobile,Online Data Analytic,8.525014376,,,,
A3368,Data Analytics Course,83,3781,$220.82,11,4,4.80%,"$1,866.00",2024-11-15,Hyderabad,Mobile,Data Analytics Training,8.450321529,,,,
A3369,Data Analytics Course,136,3318,$215.86,20,8,3.20%,"$1,712.00",2024-11-21,Hyderabad,Tablet,Data Analytics Online,7.931066432,,,,
A3370,Data Analytics Course,136,3939,$213.66,16,6,4.40%,"$1,708.00",2024-11-21,Hyderabad,Tablet,Online Data Analytic,7.994009173,,,,
A3371,Data Analytics Course,166,3546,$221.99,10,3,1.80%,"$1,796.00",2024-11-12,Hyderabad,Desktop,Learn Data Analytics,8.090454525,,,,
A3372,Data Analytics Course,192,5845,$247.56,28,3,1.56%,"$1,542.00",2024-11-19,Hyderabad,Desktop,Analytics For Data,6.22879302,,,,
A3373,Data Analytics Course,0,3580,$223.48,21,6,0.00%,"$1,555.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,6.958117057,,,,
A3374,Data Analytics Course,108,4019,$199.85,25,8,5.90%,"$1,657.00",2024-11-02,Hyderabad,Tablet,Learn Data Analytics,8.291218414,,,,
A3375,Data Analytics Course,175,3345,$185.48,23,9,5.10%,"$1,193.00",2024-11-20,Hyderabad,Desktop,Data Analytics Online,6.431960319,,,,
A3376,Data Analytics Course,80,4413,$245.40,10,5,6.20%,"$1,650.00",2024-11-03,Hyderabad,Mobile,Data Analytics Course,6.723716381,,,,
A3377,Data Analytics Course,192,4969,$234.27,30,5,2.60%,"$1,627.00",2024-11-17,Hyderabad,Tablet,Data Analytics Course,6.944978017,,,,
A3378,Data Analytics Course,85,5083,$181.19,13,3,5.00%,"$1,048.00",2024-11-11,Hyderabad,Mobile,Data Analytics Course,5.783983664,,,,
A3379,Data Analytics Course,91,4176,$216.63,20,8,8.80%,"$1,502.00",2024-11-09,Hyderabad,Mobile,Data Analytics Course,6.933481051,,,,
A3380,Data Analytics Course,94,5389,$220.53,11,10,10.60%,"$1,670.00",2024-11-27,Hyderabad,Mobile,Data Analytics Training,7.57266585,,,,
A3381,Data Analytics Course,119,4653,$224.68,0,4,3.36%,"$1,773.00",2024-11-14,Hyderabad,Tablet,Learn Data Analytics,7.891223073,,,,
A3382,Data Analytics Course,198,3926,$195.25,25,7,3.50%,"$1,060.00",2024-11-12,Hyderabad,Desktop,Data Analytics Online,5.42893726,,,,
A3383,Data Analytics Course,87,4154,$232.88,13,3,3.40%,"$1,099.00",2024-11-10,Hyderabad,Desktop,Online Data Analytic,4.719168671,,,,
A3384,Data Analytics Course,101,3286,$196.59,12,9,8.90%,"$1,034.00",2024-11-02,Hyderabad,Tablet,Analytics For Data,5.259677501,,,,
A3385,Data Analytics Course,142,4593,$230.69,20,5,3.50%,"$1,537.00",2024-11-22,Hyderabad,Mobile,Data Analytics Course,6.662620833,,,,
A3386,Data Analytics Course,111,5689,$195.94,12,4,3.60%,"$1,377.00",2024-11-14,Hyderabad,Desktop,Analytics For Data,7.027661529,,,,
A3387,Data Analytics Course,152,5040,$238.61,30,9,4.00%,"$1,795.00",2024-11-15,Hyderabad,Desktop,Data Analytics Course,7.522735845,,,,
A3388,Data Analytics Course,89,3623,$218.35,22,6,6.70%,"$1,311.00",2024-11-01,Hyderabad,Mobile,Learn Data Analytics,6.004121823,,,,
A3389,Data Analytics Course,115,3999,$216.67,16,6,3.10%,"$1,777.00",2024-11-05,Hyderabad,Mobile,Data Analytics Course,8.201412286,,,,
A3390,Data Analytics Course,131,4320,$223.08,30,7,5.80%,"$1,533.00",2024-11-04,Hyderabad,Mobile,Analytics For Data,#VALUE!,,,,
A3391,Data Analytics Course,153,4027,$182.11,10,5,3.30%,"$1,332.00",2024-11-28,Hyderabad,Tablet,Learn Data Analytics,7.314260612,,,,
A3392,Data Analytics Course,108,5453,$208.90,10,5.4,5.00%,"$1,313.00",2024-11-29,Hyderabad,Desktop,Learn Data Analytics,6.285303973,,,,
A3393,Data Analytics Course,172,5712,$204.06,28,7,3.40%,"$1,407.00",2024-11-21,Hyderabad,Tablet,Analytics For Data,6.895030873,,,,
A3394,Data Analytics Course,118,5514,$237.88,27,9,7.60%,"$1,401.00",2024-11-27,Hyderabad,Mobile,Analytics For Data,5.88952413,,,,
A3395,Data Analytics Course,90,3776,$186.92,19,4,4.00%,"$1,053.00",2024-11-15,Hyderabad,Tablet,Learn Data Analytics,5.633426065,,,,
A3396,Data Analytics Course,97,3370,$236.35,20,7,7.20%,"$1,533.00",2024-11-04,Hyderabad,Mobile,Data Analytics Course,#VALUE!,,,,
A3397,Data Analytics Course,149,3814,$213.11,13,7,4.70%,"$1,057.00",2024-11-06,Hyderabad,Mobile,Analytics For Data,4.959879874,,,,
A3398,Data Analytics Course,137,5434,$182.57,10,7,5.10%,"$1,852.00",2024-11-29,Hyderabad,Desktop,Online Data Analytic,10.14405434,,,,
A3399,Data Analytics Course,172,4079,$183.05,20,8,4.70%,"$1,988.00",2024-11-28,Hyderabad,Desktop,Data Analytics Course,10.86042065,,,,
A3400,Data Analytics Course,116,4252,$180.05,18,8,6.90%,"$1,568.00",2024-11-17,Hyderabad,Desktop,Online Data Analytic,8.70869203,,,,
A3401,Data Analytics Course,187,4793,$186.41,30,9,4.81%,"$1,120.00",2024-11-03,Hyderabad,Desktop,Data Analytics Course,6.008261359,,,,
A3402,Data Analytics Course,126,4140,$193.49,19,6.3,5.00%,"$1,340.00",2024-11-19,Hyderabad,Tablet,Data Analytics Course,6.925422502,,,,
A3403,Data Analytics Course,123,5844,$201.70,12,6,4.88%,"$1,636.00",2024-11-10,Hyderabad,Desktop,Data Analytics Online,8.111056024,,,,
A3404,Data Analytics Course,132,5845,$249.74,19,6.6,5.00%,"$1,067.00",2024-11-03,Hyderabad,Mobile,Analytics For Data,4.272443341,,,,
A3405,Data Analytics Course,118,3371,$191.98,10,6,5.08%,"$1,458.00",2024-11-13,Hyderabad,Mobile,Learn Data Analytics,7.594541098,,,,
A3406,Data Analytics Course,92,4853,$189.19,23,9,9.78%,"$1,189.00",2024-11-18,Hyderabad,Desktop,Online Data Analytic,6.284687351,,,,
A3407,Data Analytics Course,100,5781,$202.96,30,7,7.00%,"$1,132.00",2024-11-18,Hyderabad,Desktop,Data Analytics Training,5.577453685,,,,
A3408,Data Analytics Course,100,5435,$205.99,13,6,3.10%,"$1,607.00",2024-11-27,Hyderabad,Tablet,Analytics For Data,7.80134958,,,,
A3409,Data Analytics Course,89,3915,$207.63,10,7,7.87%,"$1,454.00",2024-11-02,Hyderabad,Desktop,Data Analytics Course,7.002841593,,,,
A3410,Data Analytics Course,147,4231,$186.73,20,5,3.40%,"$1,271.00",2024-11-15,Hyderabad,Desktop,Learn Data Analytics,6.806619183,,,,
A3411,Data Analytics Course,153,3225,$240.34,20,8,5.20%,"$1,313.00",2024-11-28,Hyderabad,Tablet,Data Analytics Online,5.46309395,,,,
A3412,Data Analytics Course,164,3996,$202.56,19,10,6.10%,"$1,880.00",2024-11-29,Hyderabad,Desktop,Data Analytics Online,9.281200632,,,,
A3413,Data Analytics Course,124,5949,$218.12,11,10,8.06%,"$1,019.00",2024-11-06,Hyderabad,Mobile,Online Data Analytic,4.671740326,,,,
A3414,Data Analytics Course,189,5740,$231.73,28,5,2.65%,"$1,306.00",2024-11-03,Hyderabad,Tablet,Online Data Analytic,5.635869331,,,,
A3415,Data Analytics Course,142,5354,$247.32,17,4,4.80%,"$1,828.00",2024-11-01,Hyderabad,Desktop,Online Data Analytic,7.391234029,,,,
A3416,Data Analytics Course,127,4587,$199.63,17,5,4.30%,"$1,319.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,6.607223363,,,,
A3417,Data Analytics Course,174,3957,$181.56,12,3,1.72%,"$1,385.00",2024-11-02,Hyderabad,Desktop,Data Analytics Training,7.628332232,,,,
A3418,Data Analytics Course,183,5971,$207.43,10,7,3.80%,"$1,325.00",2024-11-25,Hyderabad,Tablet,Online Data Analytic,6.387697054,,,,
A3419,Data Analytics Course,190,3455,$213.11,18,7,3.70%,"$1,730.00",2024-11-13,Hyderabad,Desktop,Data Analytics Training,8.117873399,,,,
A3420,Data Analytics Course,116,5748,$188.91,11,7,6.03%,"$1,368.00",2024-11-14,Hyderabad,Desktop,Data Analytics Online,7.241543592,,,,
A3421,Data Analytics Course,199,4387,$206.92,20,9,3.80%,"$1,054.00",2024-11-24,Hyderabad,Mobile,Data Analytics Training,5.093756041,,,,
A3422,Data Analytics Course,181,4103,"$20,985.14",24,8,4.40%,"$1,103.00",2024-11-25,Hyderabad,Mobile,Data Analytics Online,0.05256100269,,,,
A3423,Data Analytics Course,197,3253,$243.38,17,3,3.40%,"$1,606.00",2024-11-22,Hyderabad,Tablet,Data Analytics Course,6.598734489,,,,
A3424,Data Analytics Course,136,4492,$205.00,10,4,2.94%,"$1,319.00",2024-11-22,Hyderabad,Tablet,Online Data Analytic,6.434146341,,,,
A3425,Data Analytics Course,128,3153,$236.34,16,6,4.69%,"$1,050.00",2024-11-09,Hyderabad,Desktop,Online Data Analytic,4.442751968,,,,
A3426,Data Analytics Course,163,4794,$204.35,26,3,5.20%,"$1,978.00",2024-11-16,Hyderabad,Tablet,Data Analytics Online,9.679471495,,,,
A3427,Data Analytics Course,199,5210,$212.53,30,10,5.00%,"$1,749.00",2024-11-26,Hyderabad,Mobile,Analytics For Data,8.229426434,,,,
A3428,Data Analytics Course,169,5326,"$19,593.86",30,5,3.00%,"$1,030.00",2024-11-25,Hyderabad,Desktop,Data Analytics Online,0.05256748798,,,,
A3429,Data Analytics Course,138,3961,$247.45,13,3,2.20%,"$1,601.00",2024-11-18,Hyderabad,Mobile,Data Analytics Course,6.469993938,,,,
A3430,Data Analytics Course,0,5937,$231.01,25,4,5.70%,"$1,448.00",2024-11-20,Hyderabad,Tablet,Online Data Analytic,6.268126921,,,,
A3431,Data Analytics Course,154,4904,$247.11,11,8,5.20%,"$1,533.00",2024-11-22,Hyderabad,Tablet,Learn Data Analytics,#VALUE!,,,,
A3432,Data Analytics Course,105,3149,$233.19,13,10,9.50%,"$1,135.00",2024-11-09,Hyderabad,Tablet,Learn Data Analytics,4.867275612,,,,
A3433,Data Analytics Course,89,5963,$209.41,29,9,10.10%,"$1,066.00",2024-11-18,Hyderabad,Desktop,Online Data Analytic,5.090492336,,,,
A3434,Data Analytics Course,125,3808,$191.42,29,7,5.60%,"$1,783.00",2024-11-10,Hyderabad,Tablet,Data Analytics Course,9.314596176,,,,
A3435,Data Analytics Course,175,3938,$186.09,22,9,5.14%,"$1,218.00",2024-11-05,Hyderabad,Mobile,Analytics For Data,6.545220055,,,,
A3436,Data Analytics Course,175,5521,$207.40,25,3,1.70%,"$1,616.00",2024-11-04,Hyderabad,Mobile,Online Data Analytic,7.791706847,,,,
A3437,Data Analytics Course,183,5453,$198.12,27,10,5.50%,"$1,533.00",2024-11-22,Hyderabad,Mobile,Data Analytics Course,#VALUE!,,,,
A3438,Data Analytics Course,182,5466,$206.30,26,4,3.70%,"$1,816.00",2024-11-18,Hyderabad,Tablet,Data Analytics Course,8.802714493,,,,
A3439,Data Analytics Course,0,4528,$235.96,30,4,0.00%,"$1,926.00",2024-11-28,Hyderabad,Mobile,Data Analytics Training,8.162400407,,,,
A3440,Data Analytics Course,168,4904,$220.19,23,6,3.60%,"$1,870.00",2024-11-11,Hyderabad,Desktop,Learn Data Analytics,8.492665425,,,,
A3441,Data Analytics Course,150,5057,$220.26,24,5,3.30%,"$1,533.00",2024-11-01,Hyderabad,Desktop,Data Analytics Training,#VALUE!,,,,
A3442,Data Analytics Course,152,3390,$209.39,18,6,3.90%,"$1,620.00",2024-11-04,Hyderabad,Desktop,Online Data Analytic,7.736759158,,,,
A3443,Data Analytics Course,113,3532,$247.57,29,6,5.50%,"$1,273.00",2024-11-20,Hyderabad,Mobile,Learn Data Analytics,5.141980046,,,,
A3444,Data Analytics Course,93,3683,$201.45,11,10,10.80%,"$1,331.00",2024-11-14,Hyderabad,Mobile,Learn Data Analytics,6.607098536,,,,
A3445,Data Analytics Course,141,5031,$189.92,23,5,3.50%,"$1,093.00",2024-11-01,Hyderabad,Desktop,Data Analytics Online,5.75505476,,,,
A3446,Data Analytics Course,191,5660,$192.49,21,5,5.60%,"$1,023.00",2024-11-03,Hyderabad,Mobile,Data Analytics Course,5.314561795,,,,
A3447,Data Analytics Course,187,3450,$234.31,18,9,4.81%,"$1,609.00",2024-11-18,Hyderabad,Tablet,Online Data Analytic,6.866971107,,,,
A3448,Data Analytics Course,118,4804,$227.98,28,9,3.90%,"$1,064.00",2024-11-28,Hyderabad,Mobile,Learn Data Analytics,4.667076059,,,,
A3449,Data Analytics Course,184,5983,$242.62,25,6,3.26%,"$1,538.00",2024-11-03,Hyderabad,Desktop,Data Analytics Course,6.339131152,,,,
A3450,Data Analytics Course,167,5051,$202.95,21,10,6.00%,"$1,812.00",2024-11-10,Hyderabad,Mobile,Learn Data Analytics,8.928307465,,,,
A3451,Data Analytics Course,162,3815,$221.44,13,7,4.00%,"$1,728.00",2024-11-21,Hyderabad,Desktop,Data Analytics Course,7.803468208,,,,
A3452,Data Analytics Course,125,5370,$183.67,18,10,4.20%,"$1,815.00",2024-11-14,Hyderabad,Tablet,Data Analytics Course,9.881853324,,,,
A3453,Data Analytics Course,102,4451,$219.15,29,7,6.86%,"$1,491.00",2024-11-29,Hyderabad,Mobile,Data Analytics Online,6.803559206,,,,
A3454,Data Analytics Course,141,4243,$190.94,24,6,4.26%,"$1,533.00",2024-11-22,Hyderabad,Desktop,Data Analytics Training,#VALUE!,,,,
A3455,Data Analytics Course,121,3844,$242.19,29,3,2.48%,"$1,897.00",2024-11-10,Hyderabad,Mobile,Learn Data Analytics,7.83269334,,,,
A3456,Data Analytics Course,142,4023,$186.79,17,3,2.10%,"$1,172.00",2024-11-23,Hyderabad,Tablet,Data Analytics Training,6.274425826,,,,
A3457,Data Analytics Course,150,4409,$223.45,23,7,4.70%,"$1,578.00",2024-11-13,Hyderabad,Desktop,Learn Data Analytics,7.061982546,,,,
A3458,Data Analytics Course,117,3109,$239.10,21,3,2.60%,"$1,533.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,#VALUE!,,,,
A3459,Data Analytics Course,142,5613,$180.45,11,9,6.30%,"$1,978.00",2024-11-28,Hyderabad,Mobile,Data Analytics Training,10.96148518,,,,
A3460,Data Analytics Course,103,4821,$214.54,30,6,5.80%,"$1,408.00",2024-11-13,Hyderabad,Tablet,Data Analytics Online,6.562878717,,,,
A3461,Data Analytics Course,187,3289,$186.04,23,5,2.70%,"$1,645.00",2024-11-06,Hyderabad,Desktop,Data Analytics Course,8.842184476,,,,
A3462,Data Analytics Course,172,4441,$209.18,17,10,4.30%,"$1,533.00",2024-11-29,Hyderabad,Desktop,Data Analytics Online,#VALUE!,,,,
A3463,Data Analytics Course,105,3000,$185.97,17,6,5.70%,"$1,993.00",2024-11-29,Hyderabad,Mobile,Data Analytics Online,10.71678228,,,,
A3464,Data Analytics Course,181,4156,$245.68,22,10,3.10%,"$1,336.00",2024-11-14,Hyderabad,Mobile,Learn Data Analytics,5.437968089,,,,
A3465,Data Analytics Course,172,5314,$240.69,14,9,5.23%,"$1,998.00",2024-11-23,Hyderabad,Tablet,Learn Data Analytics,8.301134239,,,,
A3466,Data Analytics Course,98,4655,$182.99,21,10,10.20%,"$1,918.00",2024-11-25,Hyderabad,Desktop,Data Analytics Course,10.48144707,,,,
A3467,Data Analytics Course,92,3226,$236.27,17,6,6.52%,"$1,473.00",2024-11-10,Hyderabad,Tablet,Data Analytics Training,6.234392856,,,,
A3468,Data Analytics Course,102,5246,$234.71,20,4,3.90%,"$1,903.00",2024-11-25,Hyderabad,Tablet,Data Analytics Training,8.107877807,,,,
A3469,Data Analytics Course,143,5545,$246.64,26,9,6.30%,"$1,105.00",2024-11-08,Hyderabad,Mobile,Learn Data Analytics,4.480214077,,,,
A3470,Data Analytics Course,111,4069,$203.57,25,4,3.30%,"$1,724.00",2024-11-07,Hyderabad,Mobile,Data Analytics Training,8.46883136,,,,
A3471,Data Analytics Course,116,4689,$198.90,27,3,2.60%,"$1,553.00",2024-11-24,Hyderabad,Mobile,Data Analytics Training,7.80794369,,,,
A3472,Data Analytics Course,148,3907,$199.43,11,7,4.70%,"$1,253.00",2024-11-20,Hyderabad,Desktop,Data Analytics Online,6.282906283,,,,
A3473,Data Analytics Course,90,5137,$219.64,21,7,7.80%,"$1,958.00",2024-11-30,Hyderabad,Mobile,Online Data Analytic,8.914587507,,,,
A3474,Data Analytics Course,80,3836,$209.37,20,7,8.75%,"$1,937.00",2024-11-28,Hyderabad,Tablet,Online Data Analytic,9.251564216,,,,
